URL,Etiology,Symptoms
https://www.orthobullets.com/hand/6005/wrist-ligaments-and-biomechanics,,
https://www.orthobullets.com/knee-and-sports/3126/steroids-and-stimulants,,
https://www.orthobullets.com/shoulder-and-elbow/3058/glenohumeral-arthritis-shoulder-arthritis,"Causes
primary osteoarthritis
secondary arthritis
post-traumatic
arthritis of dislocation
inflammatory/crystalline arthritis
osteonecrosis
neuropathic (Charcot Arthropathy)
rotator cuff arthropathy
Pathophysiology
primary osteoarthritis
articular cartilage
irreversible progressive loss of articular cartilage with
hypertrophic reaction of the subchondral bone
; no known cause
humeral head
thinning/absence of cartilage, flattening, osteophyte and subchondral cyst formation, posterior humeral subluxation
glenoid
posterior wear
(see: Walch glenoid classification), subchondral cyst formation
rotator cuff
rotator cuff tears incidence 5-10%, important to rule out
post-traumatic arthritis
articular surface incongruities following trauma healing can lead to joint deterioration
commonly occurs in patients with humeral fractures and chronic dislocations
cuff tear arthropathy
torn rotator cuff tendons leads to humeral head migration and subsequent abrasive contact between the humeral head and acromion which leads to articular wear
dislocation arthropathy
repeated dislocation can cause erosion of joint cartilage
higher incidence with
increased age
posterior dislocation
not associated with number of dislocations
post-capsulorraphy arthropathy
excessive tightening of soft tissues in stabilization surgeries to treat recurrent dislocation forces humeral head in one direction
causes head to wear unevenly on glenoid
inflammatory/crystalline arthritis
rheumatoid arthritis
systemic autoimmune disease causes synovial inflammation and degradation of shoulder joint
can involve all structures of shoulder including soft tissue
affects 90% of patient with RA
characterized by central glenoid wear and medialization of humeral head
calcium pyrophosphate dihydrate deposition disease (CPPD)
accumulation of calcium pyrophosphate crystals within joint space causing synovial inflammatory response and cartilage/bone damage; sometimes referred to as “pseudogout”
gout
accumulation of sodium urate crystals within joint due to hyperuricemia causing inflammatory attack within joint and cartilage/bone damage
osteonecrosis/avascular necrosis
bone cell death caused by interruption of blood supply to humeral head leads to subchondral bone collapse and morphological/arthritic changes
causes
traumatic
proximal humerus fractures
35% incidence in 3-part
90% incidence in 4-part
chronic glenohumeral dislocations
repetitive injury
rotator cuff repair
atraumatic
steroid
ETOH
hemoglobinopathies
metabolic (e.g. Gaucher’s disease
chondrolysis
occurs following shoulder arthroscopy
exact pathophysiology unknow but associated with
radiofrequency energy
continuous postop anesthetic infusion
bioabsorbable suture anchors
contrast
leads to the dissolution of articular cartilage
has less osteophytes than OA
Associated conditions
rotator cuff tears
5-10% incidence with OA
25-50% incidence with RA","shoulder pain
worse with activities involving shoulder motion
often no pain at rest
loss of range of motion
especially external rotation due to anterior capsule contraction
difficulty sleeping"
https://www.orthobullets.com/pediatrics/4089/marfan-syndrome,"Genetics
autosomal dominant
mutation in
fibrillin-1 (FBN1) gene
located on chromosome 15 (locus CH 15q21)
multiple mutations identified
Sporadic mutation may also occur (30%)
Associated conditions
orthopaedic conditions
arachnodactyly (long, slender digits)
scoliosis (50%)
protrusio acetabuli
(15-25%)
ligamentous laxity
recurrent dislocations (patella, shoulder, fingers)
pes planovalgus
dural ectasia
(>60%)
meningocele
pectus excavatum or carinatum
nonorthopaedic conditions
cardiac abnormalities
aortic root dilatation
aortic dissection
mitral valve prolapse
superior lens dislocations
(60%)
spontaneous pneumonthorax
Skin striae, recurrent hernias",asymptomatic in most cases
https://www.orthobullets.com/trauma/1062/proximal-third-tibia-fracture,"Pathophysiology
mechanism
low energy
result of
torsional injury (spiral oblique fracture)
indirect trauma
high energy
direct trauma
Associated conditions
compartment syndrome
soft tissue injury
critical to outcome
severity of muscle injury has the greatest impact on need for amputation","pain, inability to bear weight"
https://www.orthobullets.com/basic-science/9055/fat-embolism-syndrome,"Pathophysiology
fat and marrow elements are embolized into the bloodstream during
acute long bone fractures
intramedullary instrumentation
intramedullary nailing
hip & knee arthroplasty
pathophysiology
two theories regarding the causes of fat embolism include
mechanical theory
embolism is caused by droplets of bone marrow fat released into venous system
biochemical theory
lipoprotein lipase induces free fatty acid production with resultant hyperinflammatory response similar to ARDS","patient complains of feeling ""short of breath""
patient appears confused"
https://www.orthobullets.com/pediatrics/4055/fibular-deficiency-anteromedial-bowing,"Fibular deficiency
consists of shortening or entire absence of the fibula
previously known as fibular hemimelia
the
most common congenital long bone deficiency
usually involves the entire limb
Genetics
no known inheritance pattern
linked to
sonic hedge-hog gene
Associated conditions
anteromedial tibial bowing
most common cause is fibular hemimelia
ankle instability
secondary to a ball and socket ankle
talipes equinovalgus
tarsal coalition (50%)
absent lateral rays
femoral abnormalities (PFFD, coxa vara)
developmental dysplasia of the hip
cruciate ligament deficiency
genu valgum
secondary to lateral femoral condyle hypoplasia
significant leg length discrepancy
shortening of femur and/or tibia",
https://www.orthobullets.com/knee-and-sports/3130/femoroacetabular-impingement,"Pathophysiology
mechanism of injury
proximal femur abuts acetabulum with range of motion, especially during
flexion
pathoanatomy
Cam impingement
refers to
femoral based disorder
usually in
young athletic males
occurs if femoral head/neck bone is too broad, mostly on the anterolateral neck
characterized by any of the following
decreased head-to-neck ratio
aspherical femoral head
decreased femoral offset
femoral neck retroversion
this sphericity mismatch causes
shearing at the chondro-labral junction
, leading to
cartilage delamination
and
labral separation
Pincer impingement
refers to
acetabular based disorder
usually in
active middle-aged women
occurs if acetabular bone/labrum overhang is too broad, mostly at the anterosuperior quadrant
anterosuperior acetabular rim overcoverage
acetabular retroversion
acetabular protrusio
coxa profunda
the femoral neck
impinges and crushes the labrum creating
intra-substance tearing
this levers the femoral head into the postero-inferior acetabulum leading to a
contrecoup cartilaginous injury
combined Cam/Pincer impingement
can include both patient populations
refers to combinations of above (up to 80%)
SCFE deformity causes variable patterns of impingement
Associated injuries
labral degeneration and tears
cartilage damage and flap tears
secondary hip osteoarthritis","common symptoms
activity related groin or hip pain,
exacerbated by hip flexion
difficulty sitting
mechanical hip symptoms of clicking or popping
can present with gluteal or trochanteric pain
due to aberrant gait mechanics"
https://www.orthobullets.com/pediatrics/4084/cerebral-palsy--general,"Nonprogressive
upper motor neuron
disease (static encephalopathy) due to
injury to immature brain
orthopaedic manifestations
contractures (this topic)
fractures (this topic)
upper extremity deformities
hip subluxation and dislocation
spinal deformity
foot deformities
gait disorders
Pathophysiology
pathoanatomy
leads to muscle imbalance with a mixture of weakness and spasticity
the encephalopathy is static while the affected portion of the musculoskeletal system changes with growth
risk factors
prematurity
(most common)
anoxic injuries
prenatal intrauterine factors
perinatal infections
toxoplasmosis
rubella
cytomegalovirus infection
herpes simplex
ToRCH
meningitis
brain malformations
brain trauma - NAT
Associated conditions
orthopaedic manifestations characteristic of CP
primary
abnormal tone
loss of motor control
impaired balance
spasticity
(hypotonia)
(dyskenesias such as chorea and athetosis)
secondary (growth and spasticity related)
contractures
starts as dynamic contractures, become static with time (continuous muscle contraction results in shortening) and growth (growth of bones occurs at a faster longitudinal rate than muscles in spastic cerebral palsy)
upper extremity deformities
hip subluxation and dislocation
spinal deformity
foot deformities
gait disorders
fractures
often associated with non-ambulators secondary to low bone mineral density
bisphosphonates may be useful
IV pamidronate considered with >3 fractures and a DEXA z-score <2 SD",
https://www.orthobullets.com/basic-science/9075/general-and-regional-anesthesia-in-orthopaedics,,
https://www.orthobullets.com/recon/5002/tka-polyethylene-wear-and-manufacturing,"Pathophysiology
primary variables that lead to catastrophic wear include:
PE thickness
articular surface design and geometry
flat PE should be avoided as knee loads exceed yield strength of UHMWPE in a flat design
goals of PE design:
maximize contact area
minimize contact loads (force/area)
biplanar congruency is the best design
congruent in both coronal and sagittal planes
kinematics
sliding wear is bad for PE
occurs when ACL is sacrificed and PCL remains
most pronounced with CR knee design with a flat PE insert
least pronounced with PS or AS knee design with a congruent PE insert
PE sterilization
PE manufacturing
surgical technique
tight flexion gap hastens sliding wear effect
tight PCL and anterior tibial slope amplify stress",
https://www.orthobullets.com?contentType=1&pp=500&p=2,,
https://www.orthobullets.com/recon/5008/adult-dysplasia-of-the-hip,"Pathophysiology
abnormal movement of the femoral head within the acetabulum due to both osseous and soft tissue abnormalities
leads to overload of the acetabular rim leading to secodnary OA
Associated conditions
increased femoral anteversion, coxa valga, head-neck junction deformitites, femoral head asphericity, hypoplasia of the femoral intramedullary canal, posterior displacement of the greater trochanter","hip or groin pain with insidious onset
exacerbating activitis include hip flexion or external rotation in weight bearing stance
lateral hip pain and a limp or Trendelenburg gait may occur with abductor fatigue"
https://www.orthobullets.com/pediatrics/4062/clubfoot-congenital-talipes-equinovarus,"Pathophysiology
muscle contractures contribute to the characteristic deformity that includes (CAVE)
Cavus
(tight intrinsics, FHL, FDL)
Adductus of forefoot
(tight tibialis posterior)
Varus
(tight tendoachilles, tibialis posterior, tibialis anterior)
Equinus
(tight tendoachilles)
bony deformity consists of medial spin of the midfoot and forefoot relative to the hindfoot
talar neck is medially and plantarly deviated
calcaneus is in varus and rotated medially around talus
navicular and cuboid are displaced medially
table of foot deformity muscle imbalances
Genetics
genetic component is strongly suggested
unaffected parents with affected child have 2.5% - 6.5% chance of having another child with a clubfoot
familial occurrence in 25%
recent link to
PITX1,
transcription factor critical for limb development
common genetic pathway may exist with congenital vertical talus
Associated conditions
arthrogryposis
diastrophic dysplasia
myelodysplasia
tibial hemimelia
amniotic band syndrome (Streeter dysplasia)
upper extremity and hand anomalies common in this population
Pierre Robin syndrome
Opitz syndrome
Larsen syndrome
prune-belly syndrome
anterior tibial artery hypoplasia or absence is common, regardless of etiology of clubfoot",
https://www.orthobullets.com/hand/6083/thumb-hypoplasia,"Pathophysiology
exact cause during embryologic development has yet to be elucidated
Associated anomalies
greater than
80% of patients will have associated anomalies
including
VACTERL
Holt-Oram
thrombocytopenia-absent radius (TAR)
Fanconi anemia",
https://www.orthobullets.com/trauma/1027/distal-radius-fractures,"Pathophysiology
mechanism of injury
fall on outstretched hand (FOOSH) is most common in older population
higher energy mechanism more common in younger patients
Associated conditions
DRUJ injuries
radial styloid fractures
indicates higher energy mechanism
soft tissue injuries -
seen in 70%
TFCC injury (40%)
scapholunate ligament injury (30%)
lunotriquetral ligament injury (15%)","wrist pain
wrist swelling
wrist deformity"
https://www.orthobullets.com/knee-and-sports/3125/the-female-athlete,,
https://www.orthobullets.com/pathology/8039/osteofibrous-dysplasia,"Genetics
trisomy 7, 8, 12, 22 have been reported
does NOT have Gs alpha activating mutation like fibrous dysplasia has","may be asymptomatic
painless
swelling
anterior or anterolateral bowing of the tibia
pseudoarthrosis
develops in 10-30% of patients"
https://www.orthobullets.com/basic-science/9069/nonunion-and-bone-defects,,"important to discern injury mechanisms, non operative interventions, baseline metabolic, nutritional or immunologic statuses and use of NSAIDs and/or nicotine containing products
assess pain levels with axial loading of involved extremity"
https://www.orthobullets.com/foot-and-ankle/7046/diabetic-foot-ulcers,,often painless
https://www.orthobullets.com/spine/2051/klippel-feil-syndrome,"Pathophysiology
mechanism
due to
failure of normal segmentation or formation
of cervical somites at 3-8 weeks' gestation
affected levels
most common fusion levels are C2-C3 and C5-C6
Genetics
three major inheritance patterns
sporadic (most common)
often presents as isolated cervical fusion
autosomal dominant
GDF6 gene (chromosome 8)
GDF3 gene (chromosome 12)
autosomal recessive
MEOX1 gene (chromosome 17) most common
SGM1 gene (Chr 8)
Notch and Pax genes
Associated conditions
orthopedic conditions
congenital scoliosis
Sprengel's deformity
(30%)
Wildervanck syndrome (
cervico-ocular-acoustic dysplasia)
triad consists of:
Klippel-Feil syndrome
congenital ossicular anomalies; usually diffuse ossicular ankylosis and sensorineural deafness
Duane syndrome (ocular motility disturbance due to fibrosis of extraocular muscles
medical conditions & comorbidities
renal disease (aplasia in 33%)
auditory issues (deafness in 30%)
congenital heart disease/cardiovascular (15-30%)
most commonly ventricular septal defects (VSD)
brainstem abnormalities/basilar invagination
congenital cervical stenosis
MRI to rule out intraspinal cord abnormalities
atlantoaxial instability (~50%)
adjacent level disease (100%)
degeneration of adjacent segments of cervical spine that has not fused is common due to increased stress","stiff neck
neck/back pain
mean age of onset 16 years
mean age of symptom worsening 28 years"
https://www.orthobullets.com/recon/12309/tka-stiffness,,difficulty kneeling
https://www.orthobullets.com/recon/3001/ligaments-of-the-knee,,
https://www.orthobullets.com/basic-science/6095/complex-regional-pain-syndrome-crps,"Pathophysiology
aberrant inflammatory response
vasomotor dysfunction
maladaptive neuroplasticity
Genetics
thought to have a genetic predisposition
siblings of young-onset CRPS patients have an increased risk of developing CRPS
associated with polymorphisms in TNF-alpha and ACE genes
Prevention
vitamin C
500mg daily x 50 days in distal radius fractures treated conservatively
200mg daily x 50 days if impaired renal function
vitamin C also has been shown to decrease the incidence of CRPS (type I) following foot and ankle surgery
avoid tight dressings and prolonged immobilization",
https://www.orthobullets.com/hand/6015/jersey-finger,"Pathophysiology
FDP muscle belly in maximal contraction during forceful DIP extension",
https://www.orthobullets.com/shoulder-and-elbow/3079/medial-ulnar-collateral-ligament-injury,"Pathophysiology
mechanism of injury
acute trauma
often associated with elbow dislocations
overuse injury
biomechanical forces
microtrauma from repetitive valgus stress
leads to rupture of the anterior band of the medial UCL
baseball pitchers place significant valgus stress on the elbow in the
late cocking
and
early acceleration
phase of throwing
elbow valgus load increases with
poor throwing mechanics
and decreases with trunk-scapular kinesis, forearm pronation, dynamic flexor-pronator stabilization
valgus load is highest in the
late cocking/acceleration phase of throwing
iatrogenic
excessive olecranon osteophyte resection places the MCL at risk
Associated conditions
traction-related ulnar neuritis
olecranon (posteromedial) impingement
elbow arthritis","decreased throwing performance
loss of velocity
loss of control and accuracy
pain
medial or posterior elbow pain during late cocking and acceleration phases of throwing
many throwers also have posteromedial pain due to valgus extension overload felt during the deceleration phase
ulnar nerve symptoms
paresthesias down ulnar arm into ring and small fingers"
https://www.orthobullets.com/basic-science/9086/bone-growth-factors,,
https://www.orthobullets.com/pediatrics/3000/pelvis-fractures--pediatric,"Pathophysiology
mechanism of injury
pelvic ring injuries
high energy trauma
automobile accidents
motor vehicle-pedestrian injury
apophyseal avulsions
low energy trauma (apophyseal avulsions)
pathophysiology
apophyseal avulsion
avulsion injury occurs from the disruption of tendon origin on the pelvis during ""explosive"" type activities (ie. jumping, sprinting)
pathoanatomy
apophyseal avulsion
ischial avulsion
(54%)
hamstrings and adductors
AIIS avulsion (22%)
rectus femoris
ASIS avulsion (19%)
sartorius
pubic symphysis (3%)
abdominal muscles
iliac crest (1%)
abdominal muscles
lesser trochanter
iliopsoas
pelvic ring
differs from adult pelvic ring injuries
higher incidence of lateral compression injuries than adults, who are more commonly AP compression injuries
higher rate of single-bone pelvic ring fractures
increased bony elasticity
cartilage able to absorb more energy
SI joint/symphysis pubis more elastic
thick periosteum
apparent dislocations (symphyseal, SI) may have a periosteal tube that heals like a fracture
lower rate of hemorrhage secondary to
smaller vessels, which are more capable of vasoconstriction
injuries less commonly increase pelvic volume
acetabular fractures
more common after triradiate closure
differs from adult
triradiate cartilage injury may cause growth arrest and lead to deformity
fractures into triradiate cartilage occur with less force than adult acetabular fractures
transverse fracture pattern more common than both column
Associated conditions
CNS and abdominal visceral injury
high rate (> 50%) in traumatic pelvic injuries
presumed secondary to the higher energy required to create a fracture in a more elastic pelvis
femoral head fractures/dislocations
associated with acetabular fractures
GU injury
increased rate with Torode Type IV fractures
life-threatening hemorrhage","pain
inability to bear weight
hemodynamic instability"
https://www.orthobullets.com/hand/6070/madelungs-deformity,"Pathophysiology
caused by disruption of the
ulnar volar physis of the distal radius
repetitive trauma or dysplastic arrest
leads
excessive radial inclination
and
volar tilt
ulnar carpal impaction
one hypothesis is due to tethering by
Vickers ligament
Vickers ligament is a fibrous band running from the distal radius to the lunate on the volar surface of the wrist (radio-lunate ligament)
may be accompanied by anomalous palmar radiotriquetral ligament
Genetics
autosomal dominant
Associated conditions
Leri-Weill dyschondrosteosis
rare genetic disorder caused by mutation in the SHOX gene
SHOX stands for short-statute homeobox-containing gene
anatomically at the tip of the sex chromosome
causes mesomelic dwarfism (short stature)
associated Madelung's deformity of the forearm","most are
asymptomatic until adolescence
symptoms include
symptoms of ulnar impaction
median nerve irritation"
https://www.orthobullets.com/knee-and-sports/3091/anterior-superior-iliac-spine-asis-avulsion,"Mechanism
result from indirect trauma
caused by
sudden and forceful
contraction of
sartorius
and
tensor fascia lata
occurs during
hip extension
(sprinting or swinging a baseball bat)","may complain of weakness
may be confused or misdiagnosed as an acute muscle strain"
https://www.orthobullets.com/pediatrics/4023/tibial-tubercle-fracture,,"sudden onset of pain
generally occurs during the initiation of jumping or sprinting
inability to immediately ambulate
knee swelling/hemarthrosis with Type III injuries"
https://www.orthobullets.com/pathology/8032/chordoma,"Pathoanatomy
forms from malignant transformation in residual notochordal cells
resulting in midline location","Presentation
pain
insidious onset of pain
may be mistaken for low back or hip pain
neurologic
often complain of
bowel or bladder changes
sensory deficits rare due to distal nature of tumor
gastrointestinal
constipation
fecal incontinence
Physical exam
neurologic
motor deficits rare because most lesions at S1 or distal
bowel and bladder changes are common
rectal exam
more than 50% of sacral chordomas are
palpable on rectal exam"
https://www.orthobullets.com/hand/6059/extremity-flap-reconstruction,,
https://www.orthobullets.com/pediatrics/4060/internal-tibial-torsion,"Pathophysiology
exact etiology unknown
believed to be caused by intra-uterine positioning and molding",usually asymptomatic
https://www.orthobullets.com/hand/6082/constrictive-ring-syndrome-streeters-dysplasia,"Pathophysiology
no firmly established etiology
most accepted theory is that the disrupted amnion releases fibrous membranous strands which
wrap around the developing limb in a circumferential fashion
Genetics
inheritance pattern
sporadic and not hereditary
Associated conditions
orthopaedic
clubfoot
syndactyly
nonorthopaedic
cleft palate
cleft lip
craniofacial defects
cardiac defect
Encephalocele",most patient asymptomatic and diagnosed at birth
https://www.orthobullets.com/trauma/1038/intertrochanteric-fractures,"Pathophysiology
mechanism
elderly
low energy falls in osteoporotic patients
young
high energy trauma
Associated conditions
osteoporosis
recurrent falls
dementia
parkinsons
unsteady gait
visual impairment
medications","acute onset of hip pain
inability to ambulate"
https://www.orthobullets.com/knee-and-sports/3009/pcl-injury,"Pathophysiology
mechanism
direct blow to proximal tibia
with a flexed knee (dashboard injury)
noncontact
hyperflexion with a plantar-flexed foot
hyperextension injury
pathoanatomy
PCL is the primary restraint to posterior tibial translation
functions to prevent hyperflexion/sliding
isolated injuries cause the greatest instability at 90° of flexion
Associated conditions
combined PCL and posterolateral corner (PLC) injuries
multiligamentous knee injuries
knee dislocation","posterior knee pain
instability
often subtle or asymptomatic in isolated PCL injuries"
https://www.orthobullets.com/recon/5003/tha-implant-fixation,,
https://www.orthobullets.com/recon/5005/hip-osteoarthritis,"Pathophysiology
pathoanatomy
articular cartilage
increased water content
alterations in proteoglycans
eventual
decrease in amount of proteoglycans
collagen abnormalities
organization and orientation are lost
binding of proteoglycans to hyaluronic acid
synovium and capsule
early phase of OA
mild inflammatory changes in synovium
middle phase of OA
moderate inflammatory changes of synovium
synovium becomes hypervascular
late phases of OA
synovium becomes
increasingly thick and vascular
bone
subchondral bone attempts to remodel
forming lytic lesion with
sclerotic edges
(different than bone cysts in RA)
bone cysts
form in late stages
Cell biology
proteolytic enzymes
matrix metalloproteases (MMPs)
responsible for cartilage matrix digestion
examples
stromelysin
plasmin
aggrecanase-1 (ADAMTS-4)
tissue inhibitors of MMPS
(TIMPs)
control MMP activity preventing excessive degradation
imbalance between MMPs and TIMPs
has been demonstrated in OA tissues
inflammatory cytokines
secreted by synoviocytes and increase MMP synthesis
examples
IL-1
IL-6
TNF-alpha
Genetics
inheritance
non-mendilian
genes potentially linked to OA
vitamin D receptor
estrogen receptor 1
inflammatory cytokines
IL-1
leads to catabolic effect
IL-4
matrilin-3
BMP-2, BMP-5","function-limiting hip pain
effect on walking distances
pain at night or rest
hip stiffness
mechanical
instability, locking, catching sensation"
https://www.orthobullets.com/trauma/1034/acetabular-fractures,"Pathoanatomy
fracture pattern predominately determined by
force vector
position of femoral head at time of injury
bone quality (e.g., age)
Associated conditions
orthopaedic manifestations
lower extremity injury
(36%)
nerve palsy (13%)
most commonly seen in transverse + posterior wall fracture patterns
most commonly affects the peroneal division of the sciatic nerve
spine injury (4%)
systemic injuries
head injury (19%)
chest injury (18%)
abdominal injury (8%)
genitourinary injury  (6%)",
https://www.orthobullets.com/hand/6115/mcp-dislocations,"Pathophysiology
mechanism of injury
usually a fall on outstretched hand leading to
hyperextension of MCP joint
leads to avulsion of the volar plate from metacarpal neck
Associated conditions
metacarpal and phalanx fractures
fractures of the base of proximal phalanx or metacarpal head
seen in up to 50%",
https://www.orthobullets.com/pathology/8040/pagets-disease,"Pathophysiology
increased osteoclastic bone resorption is the primary cellular abnormality
cause is thought to be a slow virus infection (intra-nuclear nucleocapsid-like structure)
paramyxovirus
respiratory syncytial virus
Genetics
inheritance
most cases are spontaneous
hereditary
familial clusters have been described with ~40% autosomal dominant transmission
genetics
most important is
5q35 QTER
(ubiquitine binding protein sequestosome 1)
SQSTM1
(p62/Sequestosome)
tend to have severe Paget disease
also insertion mutation in
TNFRSF11A
for gene encoding
RANK
Orthopaedic manifestations
bone pain
long bone bowing
fractures, due to brittle bone and tend to be transverse
large joint osteoarthritis
excessive bleeding during THA
malalignment during TKA
secondary sarcoma
Associated conditions
high output heart failure","asymptomatic
frequently asymptomatic and found incidentally
pain
pain
may be the presenting symptom due to
stress fractures
increased vascularity and warmth
new intense pain and swelling
suspicious for Paget's sarcoma in a patient with history of Paget's + new intense pain and swelling
cardiac symptoms
can present with
high-output cardiac failure particularly
if large/multiple lesions & pre-existing diminished cardiac function"
https://www.orthobullets.com/trauma/1024/monteggia-fractures,"Associated injuries
may be part of complex injury pattern including
olecranon fracture-dislocation
radial head fx
coronoid fx
LCL injury
terrible triad of elbow",pain and swelling at elbow joint
https://www.orthobullets.com/pediatrics/4019/femoral-shaft-fractures--pediatric,"Pathophysiology
mechanism of injury
fall is the most common cause < 10 years old
motor vehicle accident is the most common cause > 10 years old
correlated with age due to the increased thickness of the cortical shaft during skeletal growth and maturity
Associated conditions
high suspicion for
child abuse
required
abuse must be considered if the child is < 3 years and
especially if present in a patient before walking age
femur fractures are one of the most common fractures associated with child abuse
Transverse fractures
more predictive of non-accidental trauma compared to spiral or oblique fractures
hemodynamic instability should raise suspecion for associated injuries
medical conditions and comorbidities
osteogenesis imperfecta
osteopenia secondary to neuromuscular disorders
benign or malignant bone tumors","thigh pain
inability to walk
report of deformity or instability"
https://www.orthobullets.com/shoulder-and-elbow/3071/triceps-rupture,"Pathophysiology
mechanism of injury
results from forceful eccentric contraction or FOOSH
pathoantomy
rupture most commonly occurs at the osseous insertion of the medial or lateral head
less frequently occurs through the muscle belly or at the musculotendinous junction",
https://www.orthobullets.com/knee-and-sports/3024/patellar-tendon-rupture,"Pathophysiology
mechanism of injury
tensile overload of the extensor mechanism
sudden quadriceps contraction with knee in a flexed position
(e.g., jumping sports, missing step on stairs)
most ruptures occur with knee in flexed position
greatest forces on tendon when knee flexion > 60 degrees
ratio of patellar tendon force to quads tendon force >1 at <45° and <1 at >45°
at smaller flexion angle, patellofemoral contact point is at distal pole of patella, giving quads tendon a mechanical advantage
pathoanatomy
3 patterns of injury
avulsion with or without bone from the proximal insertion/inferior pole of patella (most common)
strain at tendon-bone interface is 3-4x strain at midsubstance
midsubstance
distal avulsion from the tibial tubercle
pathobiology
rupture is usually the result of end stage or long-standing chronic tendon degeneration
Associated conditions
orthopedic conditions
tibial tubercle avulsion
patella fractures
TKA extensor mechanism rupture","infrapatellar pain
immediate swelling
difficulty weight-bearing"
https://www.orthobullets.com/pediatrics/4049/bipartite-patella,"Etiology
Normal patella variant representing a failure of fusion
often confused with
patella fractures
Pathophysiology
considered a developmental variation of ossification
painful bipartite patella following injury
direct or indirect injury results in disruption of the fibrocartilaginous zone between the main patella and accessory fragment
fibrocartilaginous zone cannot heal by bony union, resulting in persistent pain
lack of arterial penetration from patella to osteochondral fragment
vastus lateralis contributes to traction force in fragment separation and nonunion
Associated conditions
nail-patella syndrome
patella fracture
compared with patella fractures, bipartite patellas:
are located superolaterally
have smooth, rounded borders
may have similar findings on contralateral knee radiographs (50%)","most are asymptomatic and discovered incidentally
only
2%
become symptomatic
anterior knee pain from
direct trauma (e.g. fall, kick to the knee)
indirect trauma or overuse injuries (e.g. cycling, hill climbing)
aggravated by squatting, jumping, climbing stairs
giving way"
https://www.orthobullets.com/pathology/8043/melorheostosis,"Genetics
non-hereditary","pain
reduced range of motion
joint contractures"
https://www.orthobullets.com/hand/6027/trigger-finger,"Pathophysiology
mechanism
caused by stenosing tenosynovitis at the
A1 pulley
pathophysiology
fibrocartilaginous metaplasia of tendon and/or pulley
proliferation of chondrocytes
increased type III collagen
chronic hyperglycemia creates collagen cross-links
impairs collagen degradation
pathoanatomy
occasional pathologic nodule of the
flexor digitorum profundus
tendon
flexor digitorum superficialis often unaffected
trigger thumb may have a fourth pulley (
variable annular pulley
) causing stenosis in up to 75% of patients
Associated conditions
orthopaedic conditions
rheumatoid arthritis
calcific tendinitis
septic tenosynovitis
carpal tunnel syndrome
>60% of patients with trigger digits have clinical or electrodiagnostic evidence of carpal tunnel syndrome
congenital trigger thumb
medical conditions and comorbidities
diabetes
bilateral hand and multiple digit involvement is more common
amyloidosis
hypothyroidism
sarcoidosis
gout
pseudogout","common symptoms
usually progressive
pain at the level of the A1 pulley
clicking
catching
finger becoming ""locked"" in flexed position at the proximal interphalangeal (
PIP
) joint
may have referred pain to dorsal MCP/PIP region"
https://www.orthobullets.com/basic-science/9082/occupational-health,,
https://www.orthobullets.com/spine/2060/congenital-scoliosis,"Mechanism
caused by a developmental defect in the formation of the mesenchymal anlage
Causes
most cases occur spontaneously
maternal exposures
diabetes
alcohol
valproic acid
hyperthermia
Genetic
uncertain
Associated conditions
may occur in isolation or with associated conditions
with associated systemic anomalies, up to 61%
cardiac defects - 10%
genitourinary defects - 25%
spinal cord malformations
with underlying syndrome or chromosomal abnormality
VACTERL
syndrome
in 38% to 55%
characterized by vertebral malformations, anal atresia, cardiac malformations, tracheo-esophageal fistula, renal, and radial anomalies, and limb defects
Goldenhar/OculoAuricularVertebral Syndrome
hemifacial microsomia and epibulbar dermoids
Jarcho-Levin Syndrome/Spondylocostal dysostosis
short trunk dwarfism, multiple vertebral and rib defects and fusion
most commonly autosomal recessive
often associated with thoracic insufficiency syndrome
(TIS)
caused by shortening of the thorax and rib fusions
result is thorax is unable to support lung growth and respiratory decompensation
Klippel-Feil syndrome
short neck, low posterior hairline, and fusion of cervical vertebrae
Alagille syndrome
peripheral pulmonic stenosis, cholestasis, facial dysmorphism",
https://www.orthobullets.com/pediatrics/4008/medial-epicondylar-fractures--pediatric,"Pathoanatomy
avulsion mechanism
fracture occurs secondary to excess
valgus stress with contraction of flexor-pronator mass
direct trauma
Associated injuries
elbow dislocation
associated with elbow dislocations in approximately 50-60% of cases
most spontaneously reduce but fragment remains
incarcerated in joint
in ~ 15% of cases",medial elbow pain
https://www.orthobullets.com/hand/6063/replantation,"Pathophysiology
mechanism of traumatic amputation
sharp dissection
blunt dissection
avulsion
crush",
https://www.orthobullets.com/basic-science/9050/psoriatic-arthritis,"Pathophysiology
5 patterns of arthritis
asymmetric oligo/monoarticular arthritis affecting DIPJ, PIPJ, MCPJ
DIP-predominant arthritis
arthritis mutilans
symmetric, RF-negative polyarthritis
psoriatic spondyloarthropathy
Genetics
HLAB27
found in 50%",arthritic symptoms in hands
https://www.orthobullets.com/trauma/1032/sacral-fractures,,peripelvic pain
https://www.orthobullets.com/basic-science/9060/anti-inflammatory-medications,,
